text,label
  She is only saying that because she wants to win.  Don’t vote for this fraud.,0
" The comments below, defending Drug Ford's blatant abuse of power is completely laughable.  But, but the Liberals.  Bias, BIAS I tell you!!!  Must be only the NDP rich downtown area that was polled"".  Ho-man... thanks guys... I needed a good laugh! 😂😂😂""",1
"   Trump wanted to be president because he is a narcissist. He still lives a great life"" but only now we, the taxpayers, are footing the bill! Impeach Trump now!""",1
   So?what's wrong with white guys?..I'm a PROUD Caucasian &amp;Colombian American woman and I happen to like ALL these WHITE men that represent me..especiallySen.Kennedy...We are soooo done with identity politics from liberals.,1
 BOYCOTTING the National Fools League URL,0
 ANTIFA? As in anti fascism? Damn who wouldn't want that in America? Maybe our ancestors who fought the nazis in ww2?,1
 Did he complain about gun control afterward?,0
   Alaska Girl chiming in...if Murkowski votes yes she is done for!! From what I know most native tribes have told her to vote no! Kavanaugh on scotus would decimate Alaska Natives!!,0
  Gun control isn't about public safety...it's about hating 'rednecks' and social engineering.,1
#IJustDontSeeMyself ever supporting strict gun control. #2A #Liberals4Guns #guns #SecondAmendment,1
   Misdrawed. Cause she is not white and blonde. Why he did that? Can you answer that?,0
  We need a wild wild web for conservatives.,0
 Correction: Antifa - PEACEFUL Protesters,0
" it's literally a narrative that is on par with Nazis punch, antifa punch, they are two sides of the same coin."" noooOOoOo one of these groups wants to exterminate or deport all PoC and Jews, the other just wants to prevent them from doing that, and this comparison benefits fash""",0
 And now Tyler is going out of his way to assure Haleigh she is staying this week 🤣 where is this “immaculate” game play you claim? Pathetic jury management more like. URL,0
 He is competing for worst president again.,1
 Liberals ruin everything.,0
" All this is common sense as long as you aren't throwing bottles and M80's at civilians like all the dumbasses at antifa protests.""  The whole ""violence is sometimes necessary,"" idea that antifa and BLM and communists spread, is retarded y'all...  You're kill civilians dummies...""",0
 he is a cutie,0
 She is very beautiful also her hair.,0
 Another lying liberal.. Many lying libtards will be exposed as they  unclassifie documents. The Liberals will lie cheat and steal to try to bring our country down. Stop this anti-American idiotic socialist movement vote Republican in November Trump 2020.,1
 Goo goo google. 👶🏻,0
 This is just obstruction.   CALL THE VOTE!!!! #MAGA 🇺🇸,0
  If you think Conservatives are going to believe a wacko liberal you are sadly mistaken.  We see right thru your lies.  Judge Kavanaugh is a great person and the best thing for this country.  You on the other hand are a disgrace to the United States &amp; women.,1
 Why would DPD ride with this chic. I know code of blue. She is more trouble than good.,0
 Bitch better serve,1
 The Liberals are mentally unstable!!,1
 Cause they're assholes,1
 The deceit of liberals.,0
#RSSReachesOut so called Liberals exposed ..Want talk with Terror State .. But Boycott RSS covention.,0
 Crazy people don't care what they use. I suppose you leftist who says to bad it wasn't a gun. Sounds like you're disappointed he didn't. That way you can scream gun control.,1
  I’ve never once heard you be thankful. All you do is shit on Canada. On the police. On our history. On Conservatives.,1
 Goodell I’m done with you and those adult brats in the NFL. I’d rather do yard work,0
LOOK AT THE SMILES 😍🤩🤗👀✍ #MAGA #QANON #TRUMP #WWG1WGA #QARMY #QALERT #MAGAFORALLINC  👇 #TEAMTRUMP😘 URL,0
  Will  or  ask for some sort of gun control or once again do NOTHING? They seem to be really good at doing NOTHING!,1
 His protest is indeed a right as it is my right to make sure none of my money goes to the NFL or anything he supports including Nike.,0
 Shit you right 😂,0
4 dead in mass shooting at Fifth Third Bank building in downtown Cincinnati'. Deep State Fake News Crisis Actor Alert!! Gun Control bullshit .. F'off  Feinstein/Obama!   URL via @,1
 Fool,1
  He is truly adorable. Happy Birthday baby boy😘,0
 These liberals are responsible for the deterioration of American society. They should be ashamed but we all know they’re not.,1
 She’s one of those ‘kooky’ liberals.,1
 Fuck the wall. More American white or black men kill way more than any immigrant. Gun control would help way more.,1
 James hums in approval and pulls back. Allowing her to help him out of his shirt. Letting it fall to the floor as his hand is brushing along her skin.   “You are beautiful baby.. such an angel.”,0
  Ending the horrible trade imbalance burden from Obama/BushII/Clinton/BushI results in an $800B/year boon to the USA economy!  This is what you fail to mention.  Trump-o-nomics = MAGA  [You should try to listen to Trump more closely so you can learn.],0
  I want to prove to him how actually retarded he is,1
 lol fuck you,1
 God bless you SIR,0
 Can't take what they dish out? Joe you are a snake that should be hung by the neck on a live cnn feed.,1
   I want gun control as a student but as a person of color i have to keep myself armed i will be taking gun lessons away from the nra because i know how despicable and evil they are. I wish there was a simple answer to guns. Gun control doesn’t work when we are a checker board.,0
   Means nothing!! Your always so dramatic and none of your promises ever come true not sure why I still follow you. I'm starting to realize you are full of crap.,1
 Happy 1stbirthday to Savage(Songs from a Broken World)! This time lst yr it dropped in my door and damn did it do some shit! 🎶 Little did we all know the ride it was going to take you and us as fans on. Thank you for this masterpiece! #garynuman #Savage #no2album URL,1
  Love watching replays of election night 2016. And watch the media completely m let down.,0
 Yeah I bought sumn from them. Tired of morphe 🙄,0
  Ooooh she is beautiful !!! :o,0
  trump may not be the one who started this mess but he can stop it. If he doesn't he is part of the problem.,1
 &amp;  come save America just like the superheroes you are URL,0
  Go home you’re drunk!!!  #MAGA #Trump2020 👊🇺🇸👊 URL,1
 He's another one of the puke pool!! It's getting pretty full I can tell you that for sure!!!,1
  We don't watch any NFL games. This guy can shove it in his pie hole.,1
    That’s why Kitchens is here partner. He is Haley’s right hand man.,0
-c- She is also wearing black leggings/boots. This attire was later shown to be her outfit in Route 01 #Enebot,0
 Gun control nuts are not allowed to be protected by the very thing  they supposedly despise. She can use a knife. #DisarmHarrisNow,1
  There is help for your mental illness.  Good grief you liberals are seriously disturbed.,1
 😐 sorry but she is an idio,1
"  I don't believe an Elk could grip a rifle even if it could purchase one.  Although you would probably want sensible gun control laws"" on anything the Elk could purchase to defend itself.  Sad.""",0
#MeTooMovement has become a far left liberal political machine ran by feminist hacks that hate all men and conservatives. #Trump #MAGA #KavanaughConfirmationHearings,1
#teamspotlightsunday this spotlight goes to 2 women! Meghan McDermott and Alanna McDermott. Alanna has had an amazing journey not only physically but mentally. She is breaking her comfort zone by helping others achieve their goals. I am so proud of you! Your growth is inspiring! URL,0
 Do you think Canadian liberals will actually blame Trudeau if he costs them this? Or as per standard push it off on us?,0
 fuck xenoblade chronicles,0
  Well he's a liberal so that explains it. Who knows the shooter may be a liberal as far as he knows. Liberals are very hateful violent people and must be defeated!,1
 OMG!  What a disaster that would be!! She is the most incompetent person,1
#prouduncle 😍 she is the finest cheerleader of them all💙 te amo stinky butt💝 URL,1
 Leftist Californian antifa professors never lie about republicans. Snark!!!,0
 She can never said no to prove to her fans and gram she is working hard.,0
   He's walking on a street with the strictest gun control in the USA. 1+1=2.,0
  Kavanaugh was on the short list over a year ago. If liberals think this is a good idea just imagine how many people in the future with zero evidence 30+ yrs later including where and year can accuse people then ruin their lives including these liberals and politicians.,0
  well done so many people will benefit from medical research hope it all works out matt #maga,0
     This hand signal is used by ignorant people as a signal of white supremacy and by evil people who get a lot of satisfaction in the idea of pissing off liberals.  We should ignore both because displays of ignorance and hatefulness don’t deserve our time and attention.,0
 Better than what? Truth? Politicians have never been good at that. My America is better than Flake.,1
   How about your outrage over this?  Do something so you can be credible instead of being perceived as demagogues partisans #MAGA URL,1
    At least you are honest about wanting a nationwide gun ban. I give you credit for that. And the only place you can show that gun control works is in an environment with controlled access. Of course gun control works if the only access to a place is through metal detectors.,1
     That's why I am somewhat conflicted in talking shit or defending myself because there are so many VERY INTELLIGENT bright minds out there that have been held hostage by MSM propaganda Peddling. But uhave to read these Documents and dive deep to know who funds Antifa/MSM/DNC etc,1
    He’s dead. So you are a necrophiliac as well? Good to know...you must suck at chess never mind 3 dimensional chess...you can’t even think one move ahead let alone many...Change your twitter handle to DumbAF not even ish🙄🙄🙄,1
  The NFL is still a thing?,0
 ur so straight forword man👌 i saw u in dance dewwane and ur just talk free ky ap kitnay porrany ho industry mein and i really like ur this quality that u even gather with ur senior💚 artist love for #Manmarziyaan 🤠👍,0
 every antifa member is just several midget gypsies standing on each others shoulders in a big skinsuit,0
  You are an embarrassing citizen!!,1
   Tippi Hedren was in Julie and Jack (which rifftrax also did). The scene from Birdemic that she is credited for was from that movie playing on the tv in the hotel.,0
  WiiU is not even a real console.,0
  I don't trust ,0
 Holy shit of all people to say that a Nebraska fan. Please take your dead program somewhere else and keep your VCR around to watch highlights from the 90s.,1
 Picking acts by such nonsensical elements and portraying to world. Pseudo Liberals pastime. Our's is a Country with much great achievements dating back Centuries. Spread that. But that won't suit your agenda. ,0
 This is ridiculous...UNBELIEVABLE !!! So this fine young man is now dead because of a stupid reason .... come on !!!!! Gun control is the solution y'all so many innocent people got killed because of guns😡😡😡 This has to stop,1
  Thank you!,0
 #LyingLiberals as usual. Put a republican in charge down there and see how quickly things improve. #HurricaneMaria pulled the veil off of liberals keeping people in #Poverty so they can stay in power promising a brighter day.,0
   So many issues facing Australian voters but the single obsession of Australian Conservatives is bullying transgender children... URL,1
  OMG!!! She is perfect!!!!!,0
     so it is ok for Congress to take away the Constitution like they did?     you realize Congress just took away all gun control laws when they threw out Article 4 Sec 4 US Constitution....  ALL gun control laws come from there,0
AntiFa fascists and Socialists are one and the same......time to respond ! URL,1
     Me thinks you're full of shit.,1
 You are look so damn beautiful in that outfit.,0
#Qanon #WWG1WGA #MAGA WOW!! Worth watching! URL,0
 He's going to need a pair of running shoes so he can look for work when he's sees we're not supporting his dumb ass movies anymore. 🤷‍♀️#walkaway,0
  Does nicki even know who she is??? Dreamdoll a whole bully,1
...Conservatives and Twitter.....oxymoron🤔 URL,0
  Unfortunately that it the liberals agenda,0
 🤷🏼‍♀️ that would be silly.,1
  You realize how useless your argument is? If you drunk drive you get arrested. You're punished. If you kill someone while drunk driving that is murder. There are rules AND regulations AND safety precautions for both drinking AND owning and operating a vehicle. We need gun control,1
 And let's not forget that the democrats were the ones who wanted to keep slavery alive,0
&lt;treph&gt; I have my computer &lt;treph&gt; and &lt;treph&gt; no job. &lt;treph&gt; &gt; i &lt;treph&gt; You are carrying: &lt;treph&gt; a computer &lt;treph&gt; no job,0
  But will she stand up and do the right thing...She is a RINO.,0
 Amy Barrett... come on down... U R the next contestant on the... and the liberals start looking 4 boyfriends she tried 2 rape!,0
  We love you baby😍  #MAGA,0
  is a blight on womanhood.  Grow up.,1
 Self defence is justified but that is not what Antifa does is it!!!,0
"    Kate, gun safety"" is just a code word for gun control. There isn't anything ""safe"" about gun control. It just limits law abiding citizens. Law breakers ignore ALL laws. Wake up! You folks in MN need to get off the liberal wagon. Vote for Patriots Only ... Vote Red! ✝🗽🚂⚓🇺🇸""",1
  Isnt the NRA that propaganda pushing corporate lobby group that cares about profits and only profits? No idea who the rest of these crackpots are. That guy looks like he has an AR15 stuck up his ass.,1
  😂😂😂😂 this is comical!! They think they are really doing something! When really they're just getting laughed at.,0
 Leona Alleslve was the weakest link in the Liberals. She is the last thing we need during Canada’s NAFTA negotiations.  Its a good thing she is out of our military with her Traitor tendencies. Get out of Government too.,1
  confession. i was pregnant with your child after our second makeout. he is 7 years old tomorrow.,0
 EVERY TIME! i hate it its the most horrifying feeling. it happens to me when im dozing off. then i jolt wide the fuck awake -_-,1
                      Why do white liberals imagine white people have some power?  White people have been trained for generations not be racially aware.  White liberals are the most anti-white racists I know.  What power do you imagine white people have that other people do not?,1
  Just please dont let Cruz get away with the he is a tax and spend liberal racist dog whistle crap fire back with facts and call him out on bs,1
 I still want him to fuck my pussy with a rake. URL,1
  coming from a guy who should be arrested and charged as an accessory. I hat a deranged individual.,1
  So... what did The Big O accomplish on gun control in his 8 year disaster??,0
 WHERE DO YOU FIND ANTIFA IN CHICAGO,0
 the democommunists have allready destroyed america put men in a womens bathroom right to child molestors n child killers n illegals have more rights than americans if u think im wrong bill say something besides kissing liberals asses,1
  And that's where you are seeing what you want to see. You think these people want to look manly and powerful. I see them expressing solidarity. what a useless thing to mock.,1
  He is the best memelord that could exist,0
 I know sex sales and we all know Ridge was going to choose his daughter jmo I wanted Hope to get it,1
   I think it is a safe bet that Donald is clueless on everything because he is ignorant &amp; lies so much. Ivanka knows everything &amp; will flip on all of them to save her treasonous ass.,1
 Why don’t we pray for better gun control laws first?,0
Shop URL   #80s #BREAKING #FORTNITEANDROID #kungfu #fantasy #movies #Trump #maga #80s #tech #texas #trending #SundayMotivation #maga #gop #GameofThrones #beard #men #news #BREAKING #kungfu #shop #shoponline #TXSen #texas URL,0
 I AM SO WEAK SHE REALLY BEAT HER ASS,1
       ...theyre setting a horrendous precedent here. Any horny teenage makeout sessions are now open to interpretation and hazy recollecting..?,0
   Don’t get on here saying that type of dumb shit,1
    Bridget that's another Crazy One! Absolutely correct! She is a Mess! and what she did to our President with the Head in her hand!  She should have gone to Jail for that! She is a MONSTER! URL,1
 Check in at the Fake Shooting. URL,0
  I agree with you Catherine. Gun control Laws is the main solution of this problem. #102/23879,0
    Her word against his &amp; one more! She is a left wing nut nobody would touch &amp; is mad cause #Kavenaughs Mom had to evict her parents!,1
    When some one is defaulter and you are FM... Ideally what should a FM must say when he meet dafauler,0
 . Me thinks you are TERRIFIED of Americans seeing the declassified docs! We conservatives like transparency which seems to be a dirty word to u dems. PS WE HAVE NO WORRIES ABOUT OUR GREAT PRESIDENT!  #DeclassifyItAll,0
                 Keep banging on with your nationalist nonsense. Once democrats win the midterms and raise taxes you'll be able to get on the same page as everyone else. Universal health care and gun control will save countless lives. Trumpsters like you will learn eventually.,1
 Evidently she's as big a narcissist as he is.,1
"  Ain't nobody bitter here. Women who know their worth spending their life upgrading"" somebody son but actually LIVING it and becoming their best versions for THEMSELVES. You go look cute on your maid outfit, like you always do""",1
  so sad 😭 #taketworeferenceswithmoniqueandchloe x,0
 #LikeNoOther #GameStopContest Laura Croft is great because she is a badass!,1
  Because she is nothing more than an opportunistic lying sack of human waste paid by the left.  Turn off your tv Ed.,1
 You are an absolute dick 😡,1
 Democrats = Thugs,1
  “Gun control saves lives”.  🙄,0
 you live in the big dick part cause your gay,1
   please don't kill me. antifa on the other hand...,1
(((Conservatives))) are enemies of whites! URL,1
 Brilliant journalistic commentary here,0
  I want to see this corrupt bitch in Gitmo for her birthday URL,1
 Another child killed by a gun . 💔😢🙏  How can ANYONE not agree that stricter gun control laws are needed in FL? #NotOneMore #GunControlNow,0
 I see his tweet. But it’s just another garbage tweet from the liberals. Contributed nothing except to add more confirmation that the liberals are out of talking points &amp; aren’t to be believed.,1
 You are bringing up honor and decency? With that yoyo in the picture? That's rich.,0
 Brennan is a disgrace-without a clearance 😃,1
  Oh course the NFL will cower in fear of liberals who trying to destroy the game.  Will submit to their demands,0
 done! URL,0
 god damn you’re so fucking valid,1
  This is a blatant threat by #MadMaxineWaters ginning up the ANTIFA base I smell more violence #WakeUpAmerica URL,1
  Jesus she is the evilest of cunts,1
  Glad I wear Wranglers. So what gun control would you propose that will stop the criminals?,1
 What they fail to realize is that if even 10% of Trump supporters decide to use force to protest like the lunatic left does now it will be like White Sleeves and Antifa soy boy. They really do not want to keep up this level of rhetoric.,1
         You said that if my speech offends someone then I should be fined/jailed.  I asked if you should be fined if you wanting gun control offended me,1
   Did you hurt yourself jumping to that conclusion?   If you want biblical scholarship worth having read Bart D. Ehrman.  If you want ignorant schlock...well you are already here.,0
" Paris Terror Attacks brought to you by Eric Holder on behalf of the Obama Administration. Oh but Gun Control"". URL",1
Who does your hair? Only asking as my pussy is getting bald and I am thinking of trying some new comb-over to hide the worst of it.  #oldageproblems #MAGA URL,1
#QAnon  #MAGA   For those who think nothing is happening! URL,1
   Lol. It’s funny how you assumed I only have those qualifications. Typical black tweep. When they are losing a debate they assume the other party is lower than them. “That’s why you are broke.” “Stay there with your debt.” Yet they’ve never met the person. 😂😂😂😂,1
The Dog is on the hunt! #MAGA   URL,0
 What death threats? Antifa is not sitting outside her house like they have with Republicans. Why did she scrub all her social media?,1
   . for president!! #MAGA #KAG,0
 just turn on everywhere eb 🙄,0
 He is Spartacus.,0
 URL It's a guy. Guy looks like a Sheila. #QANON #MAGA #GREATAWAKENING -Crocodile Dundee URL,0
#metoo is the BEST WEAPON the Liberals have because there is NO DUE PROCESS .. its all DISGUSTING ... and WOMAN are the ones USING it as the weapon .. shameful and TYPICAL Liberalism .. USE emotions FOR their own BENEFIT ...  POSTER CHILD for USING Woman,0
 I think she is the one mad.  She didnt like being called out so she is trying to make them bully me. 😆,1
 REST IN PUSSY,1
ANTIFA is a domestic terrorist organization that leeches off of George Soros's money. They are a domestic terrorist organization that uses intimidation &amp; violence to spread their ideology.,1
   You forgot the sarcasm tag kid. Some people are ignorant enough to think you are serious,1
 Y’all need to know that she is human being and knew Mac for so many years and was in a relationship with him. She’s grieving. She doesn’t have post something to prove that. AND IT IS NOT HER FAULT HE DIED LIKE DAMN! Stop blaming this poor girl. His addiction killed him.,1
 Anarchist Nefarious Treason Invading Free America = ANTIFA.,1
(I'm late but neverthelesssss)  HAPPY BIRTHDAY CEL! HOPE U HAD A GREAT DAY AND CONTINUE BEING THE PERSON YOU ARE! all the love ♡♡♡,0
 Billy bargain 👍,1
                                                  Followed all! Please follow back! #MAGA #KAG #RedWaveRising #ConfirmKavanaugh #WalkAway #follo4follo #TrumpTrain,0
  the right to protest. Protesting during the anthem causes people to not even recognize what he is protesting nobody's even talking about the issue just the fact that he's kneeling during the anthem which is counterproductive,0
     aaaah thank u sm,0
4. But I have to called an hotel to send a shuttle to come pick my mother who is sitting at  terminal at the airport with their agents.  5. I reminded them that she is a wheelchair passenger who cannot speak English. How will the hotel find her?,0
Another fucking Pittsburgh Nazi. Philly Antifa is naming names and it’s glorious. URL,1
   He is not,0
  Actually it’s liberals like Waters and antifa who promote violence,1
"  I mean when you think about it that's basically all their ideology boils down to. Conservatives are like Let me do sex crimes on my wife"" and libertarians are like ""let me do sex crimes on everyone""""",0
  the nose distracts from the news,1
 People who floor cross are opportunistic a-holes that deserve all the backlash they are getting.  She should have sat as an independent then joined the conservatives and ran for her spot against other conservative candidates.  Just think how you would feel if you won that role.,0
 you always have such a lovely way with words......you are one wonderful person.....the biggest of hearts.  Thank you so much for that '),0
 I would be surprised if she is even on tomorrow,0
 I think Jack is busy right now pushing the feds for their share of the $100-million museum project. Waiting for Liberals to suggest only they can deliver federal dollars.,0
 iNDEED her @ is danikaharrod go follow her because she is the cutest and shitposts from tdp sometimes jhdsfhjsg,1
 She is demented.,1
 I'm telling yeah she is leading Steve on...   look howa she always likes all Steves tweets.    What a hooch,0
 Shocking almost all liberals are crazy and insane since that Clinton witch lost they’ve become #unhinged #deranged  and a bunch of damn #crybabies stop acting like children and grow up,1
  I am talking about your comment that Nick was a fascist...   Brittany means nothing to me.   So like I said are you Antifa?,1
 Glad we have our priorities in order re gun control.,0
 He orchestrated/provoked it so that he could cry that he was the victim of a yet another conspiracy...He’s such desperate weirdo.,1
   He is the only one who ever resurrected... he isn't dead.,0
 Holder should've been removed and jailed years ago.,1
 And the last one when she is with herself. The truest personality.,0
 The Democrats do not care ...they are out to destroy ..does not matter just so they are Republicans &amp; Conservatives ⁉️,1
#Liberals grasp at unproven straws ... #NotPlastic URL,1
 She is!,0
 Thanks to all the bleeding heart liberals who would rather pay for illegal immigrants then people who are battling cancer.,0
 Lmao good one ! Now listen up Sparky your wife is a disease she is a bought and paid for evil  soulless  propaganda arm for child murderers and Russian agents. So stick with your cutsie  tweets but I'd prepare for a long prison sentence if i were you.,1
   fails to realize he is the party of  and Antifa. A complete lack of self awareness. These people are dangerous. #EnemyOfThePeople,1
 Then tell your pal Soros to stop funding hate groups like antifa,0
    LMAO! You are still butt hurt that your loser Hitlary lost. Love it. See you at the polls in 2020 Bucky.,1
***Triggers the Conservatives URL,0
       Especially since you are a fascist nazi as I can tell by your profile you people are pathetic shame on you !,1
 Hyperbole? ✅ Libel? ✅ Shit fact checking? ✅  Must be.....🤔.   ANTIFA! ✅,0
 Don't you have to have some proof?🤔,0
 IM VERY HORIBBLE AND SHITTY THATS HOW I AM😭,0
   Jehovah and Yahweh is most immoral! Seriously he is one big lying contradiction!,1
  Cuz I've never been insulted by Conservatives... ahahaha,0
 Who cares! He is a sick head!,1
 He should have tried that on obama after he gpsent millions to Iran which has been traced to terrorists! Unbelievable,0
   John careful... liberals will attack you for thinking critically because the facts aren't on their side,1
" My thoughts and prayers are with the families.  Random mass shootings, which plague our nation, are not normal and we as a country can't allow them to be normalized,"" Craley said"",   The truth is these mass shootings are becoming too ""normal"".  Gun control would certainly help.""",1
   New gun control laws are a waste of time &amp; energy which is better spent holding these worthless politicians accountable for their REFUSAL TO ENFORCE CURRENT LAWS.  Why create more laws they will never enforce?,1
just love this meme is all  a lil levity for a heavy day of cognitive dissonance  #QAnon #MAGA #Trump #WWG1WGA #GreatAwakening #pray URL,0
 He didn't break shit.all he did was make himself look more foolish than normal,0
 fucking liar she was happy to play kate nash when you asked her,1
 Never had. Let's fuck it up.,1
  Bitch please. You commie dems are the ones riding hell bent for leather to destroy democracy and the Republic.,1
 Conservatives basically want some kind of Harrison Bergeron scenario where public universities are forced to pretend Charlie and Candace are functioning adults.,0
  When the abuser projects... Look in the mirror Mark - you are crazy &amp; angry.,1
   Omg what country were you in?? It wasn’t America. But again you liberals will believe ANYTHING,1
. yet again siding with the . and still wanting you to believe that you can trust them. Remember all their broken promises? Remember how they treated students?  There is only one answer.  Vote . and put . in power.  #JC4PMNow,0
 Democratic always use race to divide Americans.   Conservatives done see color   The Democrats only see color  Discussing,1
 #cnn will go down in flames with the rest of the liberals.  They are far too clueless to change.,1
  oh shit you weren't joking... wtf,0
  I dimly remember an Econ theory that might apply to Chicago. What was it?  “Guns and butt-hurt?”,1
                         😁TeleSmokaCatin'  damn that looked better in my head😁😉🤣😎,0
 This is mainly  fault. He is to blame,1
 I really hope you don’t block me until after next Monday. I want to see this page’s reaction when Kavanaugh gets confirmed to the Supreme Court. That gun control is effectively dead.,1
 Then HAUL YOUR FAT ASS IN HARMS WAY YOU DRUGGIE!!!,1
 Hatred of the man makes people like this fool say things like this. Not reality.,0
  Doesn’t compute!,0
 He is such a piece of shit,1
  why don’t you release names of all our elected officials that have paid for silence for sexual assault claims done while in office with the fund designated for paying off claims; Ford does not know how got home. Maybe attack if happened was by who took her home. #,1
 Glad he is on a winner,0
             Yeah most Antifa are Americans and still they advocate for an ideology that will destroy our great country. That makes them traitors and should be treated as such.,0
 Awful,1
" This message is also going to get Antifa members killed - if the open carry nuts"" feel someone is trying to kill them by taking their gun, they will defend themselves - and will probably not face jail. Whereas someone actively ""stealing"" a gun will.""",1
  Pssst Bono's Ass,0
 Good #BoycottNFL,0
   He is a big lump of —-I agree 100%,1
  Because he knows he is going to Jail soon,0
 That describes how I feel about the Liberals at any level,0
 gender isn’t the same as sexuality but 🤔 you tried also i’m trans so johnny’s trans if i say he is. thanks!,0
" It wasn't as if he was bothering her. However, after a moment she looked up from her phone and sighed. I'm sorry, growing up the way I did, I'm a little bit of a hard ass, when people give me compliments, I apologise because you didn't —""",0
 I CARE THAT HE WAS MURDERED. I don't care whether he had some weed in his home (like a whole lot of Americans do) any more than I'd care if you said he had 100 pairs of socks. He is the victim. You are trying to smear the victim. You are despicable.,1
All of this shows just how scared Liberals are of the New  that is going to be guided by the Constitution &amp; Bill of Rights. They honestly believed they had made them powerless in today's courts.  Trump is #MAGA &amp; Deplorables are helping. URL,1
    And democrats ARE out here trying to have policies of gun control. Try watching other news outlets other than Fox.,0
6 people are dead after shooting spree in California ....AND LORD FORBID WE SHOULD TALK ABOUT COMMON SENSE GUN CONTROL MEASURES...OH NO!!! 😱😱😱😱,0
 Farther not further... maybe you should study English and quit playing    In the journalistic limelight!,0
  An Antifa apologist journo is now looking for a job that's all you need to know.,0
 You don’t agree sexual assault is more serious than marijuana use? How many “baseless” allegations are supported by therapist corroboration 6 years beforehand? There’s evidence and conservatives are afraid investigation would make it more convincing.,0
 She is a repulsive human in every possible level.,1
      You are a dope. A delusional libtard. Ask the Govoner of Puerto Rico about the fantastic response by our President ,1
  I’m sure this pope is on a first name basis with Satan himself. What a disgrace to the papacy,1
  Guess what Chicago kids go theu this shit every day and they have the strictest gun control around!,1
   Most mass shooters are liberal white men. We should have liberal control not gun control.,1
  Son please don’t make me cry today because I never saw this shit,0
@ everyone who said jihoons new hair cut is ugly: you are wrong,1
 Happy birthday ❤️ hope you are having a wonderful day 💕,0
1) Trump NEVER received any contributions from over seas. 2) Obama received over a million but you said NOTHING. #Fact You should delete your Twitter propaganda. Then get help for Trump Derangement Syndrome. You are the swamp. #hardball #tucker URL,0
  Because CHEAT if you have to!  Just WIN at any cost is the new  motto.      And MAGA &amp; shit.✊,0
 You are my favorite bot ily,0
  F Hope! Since he’s ‘NOT smarter than a 5th grader’ maybe she is!,1
 He is contacting his followers,0
 Yes I saw this and I will say tapper kept basket her and she kept coming back with stupid answers And he finally gave up I don’t think he is a big fan of her policies he’s not that stupid please,1
 Well since your streams always have porn in the title im going to sa you love porn,1
     i choose antifa URL,0
 Lol antifa been doing it to republicans for a year you didn’t care when it was Betsy devos,0
  this is all just another fraud put out by the democrats.this woman is lying to help her party.Nothing but a liberal nutjob who would say anything to try and keep the conservatives from having the majority on the SCOTUS.,1
" I love how the anti-gun-control folks are simultaneously you can't blame the guns when people die"" but also ""you can't blame the cops when guns just go off"".""",0
   What a joke! She is a Gem alright!! She is a Racist phony! Right along with this Racist Phony. That thinks she will follow me from her second account. And block me. Because I speak the truth. I could care less about follower's. Like it's a big party. I care that they discriminate URL,1
  He is a man who allowed the wife of one of his coaches to be abused for years while he covered it up. AND threw everyone including his own wife under the bus to help himself when all of his lies (he never thought anyone would know)came out. He is a total pos,1
  i lost my shit and everyone in class is judging me lmao.,1
ANTIFA..ANONYMOUS ARE COMING FOR YOU..  URL,1
. You should totally follow those whack job liberals...unhinged and dangerous! Thank you 🇺🇸,1
 did you see the response i typed 😘 you are too much fun sometimes,0
"  You said that conservatives who passionately complained about deficits are now driving this speeding dump truck"". Now suddenly ""R's"" are the subject? That's what I thought. Conservatives were complaining about the ""Rs"" as well""",0
" And, he proved that all the gun Control"" LAWS doesn't stop anyone willing to break the LAW. He could have just as easily shot a colleague or student.  Or, several.  LAX enforcement of existing LAWS and Criminal Minds ignoring laws are the REAL problem.  But, DemocRats know that.""",1
 i fully cant remember hes just always gettimg himself into shit like he never stops causing government based chaos i wish he would calm down,1
 Good lord this woman is a dipshit !,1
 You turn a dull Tuesday night into a super sexy one! So hot! 🔥🔥🔥,1
"  I am trying to make a point. Many people who hate the liberal and ndp party are conservatives. And all conservatives care about is money. They don't have to ruin the environment and discriminate against others because of money""""",0
 He really needs to go. Talks out of both sides of his mouth. Kiss ass !,1
 He is quite good at faking. Must have done it numerous times,1
  No. I think he knows  is going to lose anyway and he has nothing to lose in this battle. He is like a suicide bomber can only think tactically unfortunately he can only lie to stay in news.,1
 It bothers me because I feel whoever still supports him is just as racist as he is.  I'm half black and my daughters and daughter are black so I don't get how my family doesn't see anything wrong with supporting him.,1
  people are awake. Projection is no longer a tactic that Liberals can successfully use.,0
     Maybe they should have started the checks 10 years ago Arron then there wouldn’t be so many Bloody Liberals in the Party.,0
 I muted her awhile ago when she tried to say some shit like that 6ix9ine was doing positive work for Mexican rap like he isn’t some kind of pedo garbage.,1
  why do you identify as antifa if you're transphobic?,1
 There's an entire faction dedicated to the idea that school shootings are all faked to try to get gun control laws passed.,1
 Nigga keep tryna play both sides lol,1
  I support Jahs blessings on his hussle ....he is d bomb,1
 I hope they will let Cem in America for now until #Zeyal gets back together. So when he gets back Alihan can proudly show off she is off limit 😂 #yasakelma,0
 You bet it has. England is doomed. Liberals everywhere are destroying our lives by collaborating with Muslims. The Royal Family bloodline mixes with Muslims going way back.  Do you think this is an accident?  Read this:  URL,1
  what the fuck,1
