text,label
  Rubio sat through a 2-hour town hall in February answering questions from the public about gun control from people whose friends and children had just been murdered. That takes more courage than grandstanding and lying in a stupid hearing.,1
   We all know it’s not even close to bribery. She’s using that term to defend her disgusting and disgraceful decision to vote with her party over the American people. I have to wonder how much she is getting paid for the yes vote.,1
                                                  Because of Antifa. 🤷‍♀️,0
  Another Democrat scam.  Republicans don't fund terrorist groups like ANTIFA to threaten people.  ...but go ahead make it look real,1
    That's different because it's a panel show. I'm talking about Paul Golding actually being a news anchor. We'd end up with a British Tucker Carlson.,0
 Your mind is still not accepting that the federal government belongs to PTI of which you are member of NA.,0
 He is so beautiful there.,0
 This is a premeditated attack by Democratic liberals and she is being rehearsed. Enough of the scam show. Vote Kavanaugh to SC.,1
                                                 I thought the whole world knew Liberals would never answer factual questions. If they adhered to Truth they’d never will another election.,0
 i am a lot older than she is,0
 He is looking for a place to hide,0
 Here she is  😞,0
 Evidently she's as big a narcissist as he is.,1
  Great and I’m certainly anti fascist but  the group antifa is the most fascist and violent groups in America in case you hadn’t noticed and associated with the largest hate group in America the democratic party,1
                Had all but one. Agreed EVERY one of these MAGA patriots is a must follow. Let's do this together for our great nation in 2018! Then repeat in 2020 and 2022!!!,0
"  If you don't think everybody wants to be rich, sadly you are lying to yourself. Pretending otherwise is simply an excuse to settle. Nothing wrong with settling, but to dismiss those who want more for themselves as greedy"" is disingenuous.""",0
"  Liberals love to hype the Crouton as a financial genius, but much of his success"" was due to downloading costs to the prov, raiding the EI surplus, etc. That said, you use the tools you have in the box, and I give him props as a decent steward of the public purse.""",0
" pffft the new tweet"" just keeps wondering around the interface""",0
 Watched the press conf with Trump and heard him say how much we will make when Poland pays us to put in a military base. He is a dottering demented fool who really believes that his goal is for America to make money. You hear it in all he says. This isn’t a hotel.,1
   'Think she is one of the Demoncrats.  Hard to imagine that a sane (or living) person would vote for her.,0
" This man is one of the most intelligent highly accomplished Black men in the USA yet, White Liberals &amp the Old Order"" (his words) have been successfully able to have him disowned by his own people. No Black child looks up to this man for inspiration bc to them he doesn't exist URL",0
   Liberals media won't report it,0
  SHE IS A FUCKING MESS!! I HATE HER SO MUCH,1
 She is telling to be best  to students. Wow ! What a role model she is.,0
   ERIC HOLDER IS A FILTHY MAGGOT. URL,1
  Yeah and guess what helped DC become Not the Murder Capital of the World?  Gun control! It works!,1
54 factory workers shot dead in Oklahoma with WASR-10 Century Arms rifle. The NRA blames gun control laws.,0
"Probably indoctrinating"". #MAGA URL",1
Shame on      and all the rest of the left wing media that are not doing their jobs and purposely looking the other way. This is the best example yet of their #FakeNews bias. #MAGA #WalkAway from the bias and corruption of the left. URL,1
  The definition of snowflake,0
" And everyone knows that Kerry doesn't have a clue!  Heard that from numerous anonymous"" sources who also say he is not sane.  That's what the sources say.""",0
  If he is innocent he should be vindicated and there should be penalties for false accusations also.,0
 And the media will simply not calm down and just report normally and let the folks decide.   They are a propaganda arm of one party and anyone who disagrees with their doctrine is dismissed as evil and worthy of the Auntie Maxine or ANTIFA treatment or worse.,0
 Let’s Geaux Tigers! Prove yourselves you are worthy! Show the Nation ! 🐯,0
  #MAGA said I.,0
 Dump MasterCard,0
        Idk can we?,0
  What a waste of one’s short life.🤷🏻‍♂️🇺🇸,1
  ..long live satire!- if we cannot cut to the truth in this way then we may as well call it a day...🤔😎👌,0
 I am definitely for antifa members getting themselves killed.,1
   It says everything. When your principles hang on the fraudulent word of a porn performer. What integrity have you got left?,1
 Bigly....lol.....bigly? He didnt won...he was elected by the people of the united states ahole...what he'll are you referring to? Antifa fools that get their asses kicked...vagina hats..lol pathetic ass,1
  I am talking about your comment that Nick was a fascist...   Brittany means nothing to me.   So like I said are you Antifa?,1
 The facts of the matter are very plain &amp basic. This has never happened before in recorded history or on other similarly hit islands in the area. The fact it happened on Donald Trump's watch is unsurprising. He did not support them. He is an abject failure and should be dismissed,1
 I can't drink. URL,0
  No Kim you are a failure and your whole life has been,1
 looks like antifa,0
  Then she should step down. It's not about her. She was elected by liberals. She has power cuz of liberals.,0
   White cops are called racists by mobs and liberals daily,0
19. Probably John Adams. I'd love a chance to talk to a founding father and ask them about gun control.,0
   Bad people don’t obey the law. There are many more guns in circulation in North America than there are people. Gun control is liberal mind masturbation.,1
 True point.  Gun control is total bullshit.,0
 Yes and give you energy naturally. Keeps you hydrated,0
  why bore me with something that don't mean nothing at all what she done in the past and who she is now. Wow she wore tracksuit she probably would of warn many of things?..!,0
 Ooooo Damn! Looks like a Rainbow! All Pretty And Shit!,1
 Keep voting for liberals and this is the future,0
  Just like gun control will not keep guns from the hands of criminals....,1
"    You quoted a group that associates themselves with Antifa/ anarchists. Does that make you an anarchist, Antifa?"" ""No, and it's weird I have to explain that to an adult."" You made the strange jump that if a TP USA person works for an org that Milo works for, TP USA is alt right?""",0
 Why is she under the white hot spotlight?...SHE IS the victim of this Trump like abusive animal... #StopKavanaughNow,1
 He is untreatable,0
 Credible only to looney liberals,0
  Now I see why the Conservatives love him!,0
 you are my favorite person on earth just so you know. If you’re ever hungry and want some food I bought a 40 count of bagel bites from steel yard Walmart and I won’t be able to eat them all by myself so please keep that in mind,0
 Not a classical music fan?,0
 MAGA= Mushrooms are growing again,1
                                                  so you are saying the authors of these articles are not representative of the message of most liberals?,0
" YOU CAN'T TELL ME WHAT THE FUCK I CAN AND CAN'T DO!""  *whips out binoculars*""",0
  You are whoring yourself out for NRA $$!,1
 thoughts on Sandy Alcantara?  Seems like he is pitching well,0
 Absolutely NFW.,0
  You nailed that ass,1
  takes a break from fluffing the ,0
 ANTIFA hides their identity behind ski masks. We are living in such times.,0
     Lmao. He’ll be confirmed on schedule. Then we start the very short clock on RBG. And 1 or 2 or 3 more in the next 6.5 years. Along with another 30-40% lower court appointments. The democrat destruction over the last 10 years has been epic!! And hilarious. #maga,0
The only reason they call them common sense is because they don't know what they want and are just hopping on the bandwagon. #MAGA #2ADefenders #TrumpTime URL,1
#Spanish #unjustice vs. #FreedomOfExpression and #HumanRights #Spain is a  #fakedemocracy                #cddr #shameonSpain    URL,0
  I’m glad you do babe (I kiss you back) now let’s get going you are coming tomorrow to the final right babe,0
    My therapist had a baby in August so been seeing a sub. She is very good at it but my real therapist is wonderful. Has helped me so much,0
   Obvious to whom?  Only to those who do not clean up the inside of their cup. You see skin color b/c you are projecting onto others.. many do not live their lives being or seeing color.  Many of us have mixed families- How does that fit into your b/s conclusion? URL,0
A bitch just be minding her business 💁🏽😂,1
   It seems to me that she is the one that has no real idea what she went through or whether or not she actually went through anything negative involving Judge Kavanaugh. Her recollections are vague at best with absolutely zero corroboration. You are supporting a dangerous precedent,0
 Another Fraud Senator from the Left!!!,1
  When the abuser projects... Look in the mirror Mark - you are crazy &amp angry.,1
"         So the AR-15 is a fully semi-automatic assault rifle,"" gun control works, and Donald Trump is racist?""",1
 A dying sport,0
   God forbid construction workers would be able to earn a decent wage. Liberals want the working class poor and quiet.,1
 Yet this kids in chicago killing each other daily cause u doing so much good in your home state with gun control right?,1
 I am a survivor of sexual abuse. This woman is obviously lying. Believe me you remember every detail. It's so obvious these woman only come forward to hurt conservatives. But who they truly are hurting is innocent men and women who really have been abused. She should be ashamed!,0
  Liberals apparently think NO ONE has rights unless having those rights furthers the leftist agenda.  I see it again and again and again.,0
  Andy. Like ur reflex use of cliches n slogans. U must practice a lot. Have u thort of writing for a greeting card company?,0
  you people are so laughable leave them alone she is gonna be great.,0
 And now Tyler is going out of his way to assure Haleigh she is staying this week 🤣 where is this “immaculate” game play you claim? Pathetic jury management more like. URL,0
 Looks like my Sylvester and he looks like a skunk. Love him to pieces though. He is so sweet. My girl cat has a unique personality. She is sweet but has her moments.,0
"     You challenged  libtards"" im here..my thoughts on gun control are simple assault weapons should be banned for civilians I don' t remember 17- 59 people murdered in 20 with a hammer I own a hand gun for protection i support our 2nd amendment""",0
   Why do you think? It really doesn't matter who she's representing.  We know it's not the people. By extension we know she lies pretending she is weighing the evidence. She is always only looking for an excuse for her votes supporting whoever owns her.,0
"1) This argument that 'boyhood' does not deserve scrutiny only seems to apply to white boys &amp men of high socioeconomic status. Kavanaugh should be judged for who he is today, influential political voices, mostly conservatives, argue, not what he supposedly did in high school.""""",0
     Do not CANCEL the vote on Kavanaugh. Do not fall prey to the lying filthy liberals.  Tell Flake to shut up.  America is sick of this BS from the left!,1
 The Democrats do not care ...they are out to destroy ..does not matter just so they are Republicans &amp Conservatives ⁉️,1
" A band of liars Eric has a big L"" on his forehead.  He is so disgusting.  Who votes for these people or don't they really, it has to be rigged.""",1
   you are very creative :),0
" Better Call Cruz"" is as slimy a piece of the perverted former GOP and a prime example of why those used to be decent Republican Conservatives  need to  VOTE For BETO""",1
 Joe Scarborough still hasn't answered for the young woman that was found dead on his office. He is s lying chickenshit.,0
 Hana &amp Hina After School. It’s an LGBT love story and I got it for my best friend and read half and the next day went back to the comic con and bought myself the series 😂,0
 If gun control worked Chicago would be a safe place. It isn’t. If national gun control worked Mexico would be a safe place. It isn’t. Don’t believe the lyes. Did alcohol prohibition work? No. Did drug prohibition work? No. Will gun prohibition work? No.,0
 Anti abortion is not about the sanctity of life. Its about the subjugation of women. If it was about life then the paradox you point out would not exist and gun control would be pursued.,0
 gender isn’t the same as sexuality but 🤔 you tried also i’m trans so johnny’s trans if i say he is. thanks!,0
 You are a bad ass! Keep fighting for us 💕,1
   Check this ad out. Super creepy  People are pointing out a disturbing problem with this Republican election ad URL,1
                                                 Hey we just want everyone to know that you are for POTUS and 🇺🇸!  #MAGA!! 🇺🇸🇺🇸😁😁💥💥🔥🔥👏👏👋👋💪💪💪👌👌👍👍,0
 Bitch I know. My body is ready 😂,1
There is only ONE reason why Christine Blasey Ford won't testify against Kavanaugh despite her serious allegations.  She can't testify UNDER OATH. She'll be a willing Dem but doesn't want to PERJURE herself.  LESS THAN 60 DAYS UNTIL NOV ELECTION  #POTUS #Trump #MAGA #KAG #NEWS URL,0
   We are in this mess because people are stupid and lazy that's why the conservatives are in and she's screwing us over,0
  Even Kavanaugh said Roe v Wade is a settled law. She is spewing a narrative that does not exist. Trump also said the same.,1
" You are my only friend"" on twitter.  I joined this CIA/NSA front group to keep the lion meat fresh.  But there are alternatives that are not enmeshed in the anal cavity of the Deep State. Perhaps you might consider them.  I would switch in a NY heartbeat and close the account.""",0
 Someone  needs to give this woman a puppy.  She is not enjoying life.,0
  And we pro Americans are embarrassed and sick of you anti America liberals.  There are plenty of countries with the lefts ideology already in place. Move there.,1
              Great list. Ty. Just a heads up. I only fb MAGA profiles. Please update your profile if I haven’t followed you back. Let’s MAGA!,0
 I like that... primatives.. PERFECTLY describes the democrats and liberals #MeToo #Resist #Antifa,0
 Then support meaningful gun control and there wouldn't be atrocities like that to use?  Don't want them raising money for good causes? Eliminate the disasters!  #trumpisamoron  #Stopkavanaugh  #NYTimesOpEdByQaNon,0
  There ain't no MAGA hats sold here but that don't stop me from wanting to MAGA.,0
                                             Awesome Q meme on that!,0
 The voters have decided about gun control. They have gotten bloodshed on a daily basis.,0
"  Why? Plenty of people have taken a stance in favor of common sense gun control"" and it doesn't mean jack shit since they don't have a plan for common sense gun control.  Would it really help to have the ASB and ASA also spouting empty buzzwords?""",1
 yup fooled antifa threw big ol' fire pit rocks at mah truck called the cops said them commies dunnit neat lawyer trick huh URL,1
 Follback,0
 Yes as fuck,0
  The same left-wing lie. The Economist seems a teenage antifa Facebook post. URL,0
  he is my ultimate bias..,0
 i think she is lying,0
 there is a point where even liberals must question motives,0
  MY FACE WAS SO CLOSE TO THE CONCRETE BITCH I COULDVE PROBABLY STUCK MY TONGUE OUT AND LICK IT,1
 She is my favorite person,0
"  She is referring to Briefs, underwear"" , or as the white folks say ""tighty whities""""",0
  Do not donate. She is picking and choosing who she donates to. Being reported.,0
 Bizarre story and more to it once she is charged formally. Glad she is off the streets and certainly concerned if there are more clueless cops like her out there “protecting” us,1
#Liberals behave as if laws and rules are for other people. #Canada needs to rid itself of their corruption. URL,0
 Loll he is!,0
"#Liberals don't like to be pushed around.  #Conservatives aren't supposed to be autocratic, we are.""  You know you're winning when they're shouting exceeds their understanding of rules based law.  Best way to watch Liberals heads explode is for Cons to be more unpredictable. URL",0
  No liberals calling for  to resign URL,0
 Elon sometimes opens his mouth only to replace one foot with the other,1
   Seems I just read that somewhere w/the words Liberals in place if trump supporters Plagarism best,0
  I don’t give a damn about a “tough” niggah 😂,0
    Well he’s complimenting her body which she is clearly very proud of as she’s naked in every episode,0
         Poetic words Comrade...I'm going to have them printed on T-Shirts soon to be available at the Antifa store!! URL,0
 and why do all the issues about Pc only focus on liberals What about conservatives on kneeling on fake patriotism Or Republicans freaking out over an abortion,1
 Funny thing I just asked a cop about this. He said anybody trying to steal your weapon you have a rock solid case against for self defense. On the other hand if the antifa shoots anybody they will get murder 1 because stealing a weapon is premeditation.,0
 And the issue is much greater than gun control,0
  If Obama's lips are moving then he is lying.,1
"     culture of our nation"" culture exists? what culture is that, because it's not the American culture it once was.""",0
 . is arguing that gun control laws = a violation of people's rights.   Even the conservative Scalia specified that gun regulations are consistent w/ #2A and courts have repeatedly upheld most gun restrictions.,0
      Dirk isn't a plumber. He is top 25 all time. Dan Majerle and Danny Ainge shoudn't be mentioned in the same breath as him.,0
  WTF?   Already thin D backfield just got thinner.,0
 A letter she wrote was used as an exhibit by the ACLU in their lawsuit against the Trump administration on family separations at the border. She sounds connected. URL,0
 the war on honest conservatives-antifa,0
  in the UK we are desperately trying to protect our National Health Service (free at the point of delivery) from right wing conservatives who admire the American model.,0
 He always was in on it.,0
EVERYBODY❤️🌝 ROY🎸AYERS-‘76🎷 URL     #MAGA #Trump #USA                 URL,0
  He is not wrong...,0
"Judge Dismisses Lawsuit of Berkeley Student Injured at Protest of Yiannopoulos Event""  URL #TCOT #MAGA #RedNationRising""",0
   We are calling you an operative . Or Shill. And more important a bigot for refusing to apologize for your actions to a woman just because she IS NOT a Scientologist. You won’t even acknowledge what you did or defend or explain it despite how many times it has been asked already?,1
 Happening to Lecor and I where our frame rate is down by a decent amount and frame drops,0
#ExpectUs to work our asses off for #GunSenseCandidates!   #GOTV  #ThrowThemOut  URL,1
  Murda fucker,1
 Yeahhhhh I will admit to being a Destiny 1 Cayde Liker but God they just made him suck in 2!,1
"         They lie about firearms. They call the AR-15 a fully semi-automatic assault rifle."" They push gun control.  They say Donald Trump is racist and hates Mexicans.  They say he colluded with Russia.  So yes, they lie""",1
  I rode once in 2013 with Rebecca and she is so nice and such an Athlete 🚵‍♀️💪🏻.,0
 And then wana talk shit when you play something they don’t know but the song be fire and end up blowing up then later becomes they song 🤦🏾‍♂️,1
  Holder's day is coming. Soon.....,0
"  How's not going low"" been working for conservatives?""",0
 it would mean so much of an amazing girl ( could have some advice from you. She is finally following her dream of being a photographer and would love some tips. Her photos are amazing already so I know she is gonna be an even more amazing later on😘,0
 YOUR TRASH!!!!!!!! But she would have been  A great coach if you wouldn't listen to zodiac....... But you are sagittarius you hate to be told what you can or cannot do......... Like the coach from Michigan wolverines hshshahhsjjjsjsjs....... You keep PRAYING  now you hear.,1
 WHAT I SAY ABOUT BEING A LITTLE PUSSY AND SAYING SHIT BEHIND PEOPLE'S BACK,1
   Says the guy who thinks that Labor (Australian equivalent of USA liberals) are socialists. 🙄,0
   You are a sick person,1
" I better use some Tic Tacs just in case I start kissing her. You know, I’m automatically attracted to beautiful — I just start kissing them. It’s like a magnet.Just kiss. I don’t even wait. And when you’re a star, they let you do it. You can do anything.""""",0
.  You Sir are correct. There are so many GOOD MEN. She is completely out of line. URL,0
AHH I MISS THEM SM ❤️❤️,0
 Anyone else think that Franken resigned over way more than what we actually witnessed and heard?,0
  A horrendous act of course. Conservatives lie like they breath and are just generally awful human beings. I don’t doubt the victims story even a tiny bit,1
(you are probably wondering why we was frontin about them. I forgot to add that my father told us that their grandparents were coming over to check on us. AND they never did for the whole day but they decided to do it now. So we forgot) We ran as fast as we could to the house 😂 URL,0
 My sister and her husband have been married 60 years as of next week. She is a tough act to follow (my first marriage ended after 7).,0
   Gun control has everything to do with punishing conservatives.,1
#Tories #Labour #GE2017 #Conservatives Conservatives URL introducing new laws for small businesses that will:  ✔️ Help the UK’s 5.7m small businesses access finances easier ✔️ Provide a £1bn long-term boost to the economy  We… URL,0
    Okay that's enough with the A and C shit. They dont care and neither should we.,1
 SUCH SUPPORT SPOOKY AT MY LOWEST MOMENT,0
 but you ARE the coolest dude,0
 We do have a few outages reported in Toronto.   Here's a link to our outage map to see if you are in one of the defined spots - URL -SC,0
 You can’t pretend to care about women when only those attacking conservatives count. Got it? 👏👏👏 🤪,0
 Yeah no batman made him eat a rat and be was mostly like yo fuck this guy hes not cool hes a lunatic until dick also wants to get violent,1
                                                  More people scared of what the Liberals will think and say about them. This is rampant around conservatives.  The only ones who ever stopped giving them that power were the Trump movement and they absolutely won everything including the internets.,0
 Do you support our POTUS? (Please help by retweeting and following after voting!)  Follow Follow Follow 😘 #maga #kag #trump,0
" I dont think at your job is the place to protest perceived police violence or whatever you are protesting"". If you really cared go to your local PD and protest there, taking a knee at a ballgame on your job doesnt take guts and only makes you look ignorant.""",0
Elizabeth Warren Fundraises off Sexual Misconduct Allegation Against Kavanaugh URL via ,0
 Wont matter to me. Cannot stand all those holier than thou liberals- somebody told them society beloeve they are brilliant experts on politics- hehe- 🤮,0
 Hopefully she beats the shit out of the chair ump in Australia to really show them..,1
 Wow. Wonder what he is doing?,0
 I said the same thing today lol,0
 He'll be in the loony bin by then !!!!!!!!!,0
 2018-09-14 23:57  Congratulations! You are on no blocklists that we can find by scraping publicly available blocktogether lists  Please check my follows for people incorrectly blocked - URL,0
 Yes he is ! But he still won't be fired ...,0
:( Conservatives and republicans alike should recieve AND GIVE forgiveness. Gimme peace fam.,0
" If you are into comedy movies the galpal flick Bookclub"" is both funny and heartwarming! Diane Keaton ,Jane Fonda Candice Bergun and Mary Steamburgen are just part of the fantastic cast! Made me laugh from beginning to end""",0
  Milk is meant for calves not humans. Give your head a wobble,0
                                         Listen people Queen is right. This is not a game this is war 👆👆👆👆👆💥💥😡😡😡😡 URL,0
 You are going to become of KOD just like the famous ,0
   I don’t think he is a sociopath.  I think he knows what he did and he knows he is lying.,0
$$$$➖👉🏿Gun Control Groups Putting Millions Into Elections URL,0
 Which blood if you like baff in the blood you dun see am. Breez and nips is that you are looking ehen that one you just looked at nao ehen 😆😅,0
" I'll bow out of this one.  I was gonna reply, but no matter how I worded it, it sounded liketake the camera and shove it up your ass"" lol""",1
 Behind bars with a orange jumpsuit for all her crimes dating back to Arkansas~along with Billy~ Globalist deplorable~she is~ Karma is a bitc- and it needs to call on Killary this year for sure!!  Time to pay your dues Hillary Rodham Clinton~Lucerferian~,0
 Why do affluent liberals like Cooper who claim to support diversity usually live in areas without much diversity?,0
 I don’t trust Kanye right now. I might not like that shit.,1
Shits about to Hit the Fan. #MAGA URL,1
Calm down you loon. Kavanaugh is already confirmed and you know it. Make plans for alternate employment after the #TrumpTrain2020 train disembowels the #Democrat party in this country. Starting with removing #RoeVWade then #BuildTheWall then #MAGA !!!  URL,0
 Yes he is 😂😂 shhh,0
    Well you are wrong. Avenatti may not like Trump as most people don’t. But he has made things better for his client and that what he is paid for.,0
ANGELINA IS SO FUNNY AT RHE WRONG TIMES IMNGONNA SHOOT THIS BITCH UPPDOALS,0
  i lost my shit and everyone in class is judging me lmao.,1
  And don’t forget #supplymanagement! He has been stubbornly clinging to that that tax. It also distorts all of international trade deals. Just makes life less affordable for the average working family. Only the Liberals...,1
  You are a nut,0
 Yeah and....what’s the point of this article? Trying to demonize him for meeting with lawyers? He has a right to defend his character. He also has the right to file a defamation of character case against this woman and Sen. Feinstein. Democrats/liberals are pathetic. #Ridiculous,1
 Heard Jeff Hardy thought that the Stoneman Douglas victims were right and that gun control should be improved in the USA which pissed off Randy,0
 She is 18 😂😂😂,0
Lots of info coming out today! #PatriotsUnite  #PatriotsFight  #WWG1WGA  #GrowTheNetwork  #MakeAmericaGreatAgain  #KeepAmericaGreat #TheGreatAwakening  #TheStormIsUponUs  #TheEyeOfTheStorm #MAGA  #KAG  #ILoveAmerica   💯🇺🇸🦅.   URL,0
 YAYYYYY LOVE U GUYS SM,0
 I’m so sorry for what you are dealing with. Hope the next place will be much better! 😊,0
 👏🏻 good job (sarcasm). Also great they have gun control laws it’s saving lives! (More sarcasm).,1
"   Gunslinger Girl USA_Gunslinger · 2017-08-12 23:50:56   RETWEET if you think that Antifa is a domestic terrorist organization!""  Nou nou, wat een desinfo.""",0
" His endorsement of Cindy Hyde Smith is a major disconnect. She's a former"" Democrat with a shady gun control past.""",0
+ i can't talk to anyone so if i answered your message you are so special for me,0
 #DearProfessorFord I want you to know that I have zero respect for you &amp your ANTIFA style attack on Kavanaugh. You thought you were going to drop a bomb with your face covered &amp blow up a good man's life. You have been exposed for the political hack that you are.  Shame on you,1
  Why did Feinstein NOT come forward with that letter 6 weeks ago then?  No need then to question him way back then?   LOL you liberals are very funny.  I am sure the  #MeToo movement appreciates the set back you all just gave it.,0
  Scaramucci cashing in on The Donald.  Taking those blue collar folks for every last penny.  LMAO at the #MAGA folks.  Suckers.,1
 Agreed. Bring your dollar bills!,0
 This smells like another funding of George Soros. Follow the money 💴 trail.  That woman most likely never knew Judge Kavanaugh. liberals are running scared because The Judge has conservative Christians values. The man has an impeccable Portfolio. Finestine’s a dirty politician,1
 Lokk at july 29 when I said Gordon would be cut for drugs and you called me a dipshit.,1
 You are such a generous gal! Bringing STEAM and spending your time to give to others. Thank you for everything you do help this planet! ❤️🚀,0
" side note: I'm always amazed when conservatives say Y'know America's X(culture/institution/etc) isn't perfect, but it's better than *the entire rest of the world*"" Like, really Tucker? You've examined every other justice system in the world and determined ours to be the best?""",0
 Fallon is a woosy,1
   Who is this? She is truly a little goddess! 💕,0
   We’re so far beyond tax returns. This crap affects all Americans and liberals are too stupid to wake up and understand what’s really going on. Step aside. The adults are here to do it.,1
  Just don't go to Bank of America unless you are ready to prove that you are citizen every time you want to get your money out of your account.,0
 The UNHINGED REPUBLICAN PARTY I have a question why do you want the wall and not gun control in America  when a illegal immigrant does something the UNHINGED REPUBLICAN PARTY talk about the wall but when a school shooting happens the UNHINGED REPUBLICAN PARTY is mute,1
        ACHTUNG - It's today vote now being question by Hungarian   -,0
 Beto is a joke,1
 Everyone knows Brown is crazy!,1
 She is seeing the world through her eyes u have to wonder what kind of life she has lead to be so hateful I feel sorry for her. if we want to show our worth we should be compassionate not start a witch hunt when you do that you are part of the problem not the solution,0
 URL LOOK ST THIS BULLSHIT,1
 Antifa Rocker :D,0
 How much you want to bet they spent these months staging this whole thing.  Then announce the week of the voting so they could call for a delay just like they did an hour ago.  Waiting to win in Nov to Stop it  #GET OUT TO VOTE #conservatives #MAGA,0
      URL  it's been widely reported... this is just one source.  only those with a vested interest in the status quo would willfully ignore the issue.,0
  How very white male republican of you. maga?,0
             Same here. You got a follow. Great talk on my way home from work. Time to be the vampire and sleep during the day,0
 Now do gun control,0
 Oh my god🤮🤮🤮🤮,0
 You are way to good at this,0
  You mean like gun control policies to try to reduce school shootings?? Or just ones that you like?,0
 How? Because they’ve been brainwashed by Obama and the media and they’re full of hate for conservatives.,1
      Funny.  So then why do democrats and mainstream media figures (see don lemon) defend Antifa?,0
President Trump's order to declassify FISA docs and text messages just proves he is keeping his campaign promise and working to #DrainTheSwamp   #BREAKING #FISADocs #Declassified #DeepStateCorruption #politics #MAGA,0
 what happened to your kids ? how are they still alive? you are a backstabber and a fraud,1
  I'll bet if award shows trash Christians and conservatives even more their ratings will really bounce back......,0
  Case and point society through mind manipulation is causing people to do horrendous things hurting weaker creatures is a sign of a deeply troubled individual but yet the left focuses more on gun control than on getting to the core of the mental health of the people,0
   simply cannot accept failure. Former President Harry Truman he is not. Trump will always look to blame others.,0
     Like unemployed LibLeft Antifa SJW parent basement dwellers...,0
 Personally I prefer my anti-fascism in the form of a non-Newtonian fluid. Oobleck antifa!,0
 was on 🔥 a brutal match after long time Jeff lost was unexpected. Hope he is fine after the fall❤️😱 #wwe #HIAC,0
 #Deplorables are resolved to #MAGA URL,0
  Fuck this !! He acted like The father of the girl killed at Parkland was a bug.  Instead of telling us how much he loves these girls he should tell them the truth that he really doesnt give a shit if they are killed by a crazy white guy with an AR 15!,1
 he’s obviously a bitch,1
 The  are currently polling 6% Chuka. Khan will lose London to the Tories at next mayoral election. But that’s the aim of the Blairite cosplaying Tories. Keep the Conservatives in power stop any real alternative to the Financial services 2nd British Empire gaining power. URL,0
 I just know my family lives out west. Hard core conservatives. They love Bernier. All their friends love him. That is going to split the party. Alberta is huge PC block. Not my politics but you can’t choose family. 🙄,0
  Pretty much! You don't even have to say anything...just wear a MAGA hat!,0
  You are so correct the Democratic party for slavery and pro-nazi gun control,1
 Also he supports antifa,0
  Just another tool in my toolbox. It's an inanimate object unless I animate it. It's not gun control we need it's mental health control! URL,0
      So you are content to let the government control your life?,0
  Loool 🤣🤣🤣😂🤣🤣🤣😂😂😂😂   💜  you are playing waaaay too rough here. 💀   I can’t stop 🛑 laughing 😂 #thankyou,0
 Looks like he is in the middle of shitting his pants. Must have ate one booger too many.,1
 #WeThePeople do not want any gun control legislation. It is against the Constitution.,0
" She is"" watches her move around so little to""",0
"  To the view"" all the persons involves in the show- please you are better than ""this"" to have self promoting ""stripper"" on with her lawyer  please don`t lower your standards !!!""",0
 Exactly lol but smelling good is a must for me. Now if he get a NEW cologne then we talkin.,0
 As clear as the mud UKGov are dumping off Swansea. Corbyn offers no solutions &amp no answers ... being non-committal on everything &amp hoping 'not being the conservatives' will get him elected. Westminster politics &amp government have degenerated so much its no longer fit for purpose.,1
 Conspiracy theories abound....,0
 You're right. They seemed pretty tuned into your conspiracy with Russia. #MAGA #TrumpLies,0
                     Don't understand your logic. Anyways this is going nowhere. This to me is not acceptable. Maybe you are ok with it.  URL,1
   Oh yeah do you? Trust me give it 3 weeks and you will be begging for Jameis. Fitzmagic turns fitztragic QUICK. I’m a jets fan take my word and thebills word he is fools gold,0
 I know!! So upsetting 😭😂,1
       Love her she is beautiful 💞💖💕💜💛💓 💚,0
 You still have not addressed your solution to make schools safer....you just preach more gun control...what are your solutions???,1
  Investigation reveals it is highly probable it is an ISIS attack. Worst case scenario a joint ISIS-Antifa attack,1
 ・・・ Did you know that if you are awesome enough to get a Cherry Cola tattoo you’re entitled to a drink on the house at Cherry’s for life?! 🍒🤣🍹 URL,0
   How about yours Chaplain. Liberals are fools.,1
 And again you are proving... your a dog!,1
"President Trump's economy is the rising tide that is lifting all boats. This is especially true for Hispanics who were among the biggest victims of the low-growth, high-regulation economy under Obama""  Hispanics flourishing in Trump economy URL #VoteRed #MAGA""",0
 What's that GIF called?,0
 You are so beautiful,0
  Also he is not even ACCUSED of rape.,0
. just read that flaming pile of garbage you wrote and the National Review calls an article. Why are liberals losing their minds when the President is being investigated for collusion with a foreign government?! Why is he nominating ANYONE for a Supreme Court appt?,1
 think it's disgusting more money is being spent in my opinion they need to look closer to home wear she is,0
               Antifa constantly lies and... URL,0
 He is irrelevant,0
 happyHappy birthday Missy!!❤️❤️❤️❤️❤️❤️❤️❤️😍😍😍😍😍😍😍😍😍 URL,0
  Awewww u falling for back up after blocking people 😂😂😂😂 end of days my man their all going down this is day one give me a month and we will strip the fascist antifa and mugs like you of all secrecy,0
  I feel her emotion and almost cry when watch her saying in this film for 2nd time. She is strong,0
   They are both governmental issues. This lady is mad that the government uses a portion of taxes to support planned parenthood which offers abortions. I said if she is really pro life then stop supporting the taxes that help Israel kill Palestinians. Kills school children,0
 She is the reason I’m getting my life together lol,0
  She is correct. Corbyn and McDonald would be just like the old GLC under J Mc.,0
 Remember him defending Antifa? I ‘member,0
